gene,correlation
FEZ1,0.057804528
LRP6,0.057797914
ADHFE1,0.057759512
LPAR1,0.057736601
GAS1,0.057734078
CTSZ,0.057704376
GADD45G,0.05769143
CRYL1,0.057583975
GEM,0.057558874
FAM19A4,0.057517876
C14orf93,0.05744126
ACAA2,0.057426132
LGR5,0.057423203
ISCA2,0.057405296
LMF1,0.057402936
KRTAP12_2,0.057392577
KRT19,0.057357125
CUEDC1,0.057338123
FTL,0.057312177
MBOAT1,0.057283731
ASB4,0.057280064
CALCRL,0.057236645
AMPD2,0.057227868
DLC1,0.057183257
FADD,0.057163288
CCS,0.057125991
HAUS6,0.057116464
CDC123,0.057087915
COMMD1,0.057040214
IVD,0.057030531
ATG4C,0.057025038
GGTLC2,0.05699977
ANG,0.056989154
MEPCE,0.05698812
GABARAPL2,0.056976585
INPP5D,0.056974395
CRTAP,0.056967107
ADIPOR2,0.056914428
CRABP1,0.056862905
IL4R,0.056841601
GLDN,0.05675335
DUSP1,0.05672776
DHRS3,0.0567187
KRT10,0.056699402
CDK4,0.056617576
ADCY4,0.056603363
GRHPR,0.056553954
GPSM2,0.056542959
ALDH6A1,0.056520472
LZTS2,0.05651857
GIMAP8,0.056510211
ATF5,0.056464576
DLG1,0.056425232
CLDN11,0.056423258
LTB,0.056412913
GOLGA7,0.056406698
C21orf91,0.056318937
MAN2A2,0.056281263
ANGPTL2,0.056281026
GUCY1A2,0.056235416
ANP32A_IT1,0.056224297
ATF3,0.056223311
JAM2,0.056167998
BTBD17,0.056158563
LNP1,0.056153534
HLA_DRB4,0.056141496
KHDC1,0.056116736
EZH2,0.056109632
ADD3,0.056097365
DIP2B,0.056091927
CSRP2,0.056072298
FAS,0.056055664
ICAM2,0.056017739
ALG5,0.056015754
CCNL1,0.055985824
CLUAP1,0.05593923
HOXD1,0.05593649
ANP32AP1,0.055919941
ARHGAP17,0.055911557
CABLES1,0.055902398
DPP7,0.055874838
CCDC7,0.05585142
LAMC1,0.055846173
GCLC,0.05583996
CD82,0.055827336
HIST3H3,0.055827053
ANXA2P1,0.055819447
ASPA,0.055817673
EXOSC8,0.055803481
HPDL,0.05579767
LINC00174,0.05574106
HPN,0.055724016
CMTM5,0.05572247
HIST1H3B,0.055690588
COL9A3,0.05567432
ATP11A,0.055647145
ADAMTSL2,0.055644606
C6orf226,0.055639103
HAX1,0.055638082
ENPP4,0.055628557
CSTB,0.055612456
FLJ30901,0.055584583
LIPA,0.055548358
AMPD3,0.05553551
CAV1,0.055521015
LOC283788,0.05545811
CD9,0.055425477
FCF1,0.055421847
KLF2,0.05540759
CTDSP1,0.055393283
H2AFV,0.05537658
ABCA8,0.055354583
DNPEP,0.055350419
ERBB4,0.055324922
HMGB2,0.055323504
GIMAP7,0.055299846
GSTM4,0.055286081
HSPE1,0.055270816
CNN2,0.055242636
HSPB2,0.055233559
KANK3,0.055168756
GLIPR2,0.055145155
DMBT1,0.055112909
CDK7,0.055103295
HEPH,0.05509379
EIF3J,0.05509372
HMGN2P46,0.055061605
ERBB3,0.055044029
IFNGR1,0.055029185
IL11,0.055024257
FZD10,0.054975944
AGBL5,0.054970105
FNBP1,0.054863906
MFN2,0.05485213
BAZ1A,0.054803509
MEIS1,0.054724382
AFMID,0.054723562
ABTB2,0.054721646
CNNM3,0.054579656
DLEU1,0.054559432
GOLIM4,0.054536585
ARAP2,0.054532808
HAUS4,0.054522303
ACTA2,0.054519782
IFI44L,0.05450897
DMRT2,0.054497388
CCDC78,0.054450071
DNAJC22,0.054419347
IPO13,0.054400151
IFI27,0.054399065
LAS1L,0.054346565
CHRDL1,0.05433635
DNLZ,0.054259226
AP1S2,0.05425674
LOXL2,0.054214155
CDH26,0.054188987
CHD4,0.054157524
HPS5,0.054139288
GJC2,0.054137343
KCNIP1,0.054128937
KLF15,0.054127878
MAT2A,0.054094456
ALKBH7,0.054086851
FPGS,0.054009551
GPR37,0.054007409
IBTK,0.053990813
GPR143,0.053969805
C5,0.053931952
FARS2,0.053919947
EPOR,0.053896862
ALG14,0.053887983
ASCC1,0.0538769
INTS7,0.053868153
CYB5R2,0.053853649
CA2,0.053848746
KRCC1,0.053826621
GPR37L1,0.053774892
GKAP1,0.053772652
CDKN2A,0.053770884
FUT4,0.05376167
F11R,0.053743787
HDDC3,0.05373961
HLA_L,0.053707415
CKB,0.053692455
GAB1,0.053659257
GSTP1,0.053635338
CST3,0.053596394
LAP3,0.053595228
EBF1,0.053582165
AMZ2,0.053530229
ECE1,0.053492494
BCAT2,0.053413466
IER2,0.053400769
AGTRAP,0.053341689
HNRNPM,0.053327187
ATIC,0.05327284
DMRTC2,0.053223362
FGFRL1,0.053217114
IFIT3,0.053201194
HEXB,0.053143528
ACTC1,0.053116507
ECHDC1,0.05311156
HTRA1,0.053107063
EIF5B,0.053088523
EIF3L,0.053071937
FBXO6,0.053070081
HHATL,0.053066403
MCM3AP_AS1,0.053030995
FBRS,0.053024634
KCNN4,0.052977041
CNP,0.052958115
H3_Y,0.052927997
CFHR3,0.052916937
APOD,0.05289928
C1QTNF6,0.052886153
FGR,0.052875363
KANK4,0.052834857
CFH,0.052824138
COL11A1,0.052795581
EPB41L2,0.052763625
DRAP1,0.052755972
CHCHD5,0.052747734
CAPS,0.05270575
ARPP19,0.05268648
HNRNPH3,0.05255557
CTXN3,0.052539806
DHRS4,0.052539744
EFCAB11,0.052533496
ILKAP,0.052519086
GIMAP6,0.052509956
MAP3K11,0.052505277
EIF2B1,0.052488469
LLGL2,0.052410979
CNDP1,0.052397467
ANKRD37,0.052390178
LARS2,0.052380437
DOCK1,0.052367347
CENPQ,0.052359936
AKAP11,0.052354311
CBR1,0.052347408
ARHGEF16,0.052313458
KIAA1324L,0.052311232
HRC,0.052296927
APLP1,0.052289073
HINT2,0.052214372
LDB3,0.052176133
CLIC1,0.052132707
HRAS,0.052077203
FAM181B,0.052074458
GRID2,0.051971563
KNG1,0.051911312
MAL,0.051875031
LSM5,0.051857862
LARP7,0.051828774
DONSON,0.051748804
BTG2,0.051674072
CHCHD2,0.051663122
ADA,0.051633993
COX17,0.051624852
ATF7,0.051560083
MANBA,0.05152669
IDNK,0.051506758
CTNNA3,0.051466672
LRRC1,0.051455366
C1orf56,0.051393491
GSTM3,0.051342477
CIB1,0.051338197
CD6,0.051337062
HP1BP3,0.051319021
FYCO1,0.051261372
CDK5RAP3,0.051202043
HIST1H3A,0.051174761
LDLRAP1,0.051133332
FBXO5,0.051097953
GAD2,0.051094145
LOC730183,0.051064409
LACTB2,0.051006003
IFIT2,0.051002865
LOC441454,0.050997135
METRN,0.050995191
FAM200B,0.050926567
GSN,0.0509025
HSF1,0.050883108
GTF3C6,0.050863142
ICK,0.050825016
CLIC5,0.050810323
BAG1,0.050804764
BHLHE41,0.050798816
ATP6V0E1,0.050798545
CSNK2B,0.050713238
BTBD16,0.050713028
CHKA,0.050711157
ADARB2_AS1,0.050690313
ELOVL1,0.050668459
KIF19,0.05061959
FAM102A,0.050609464
LRRC23,0.050596695
HPS4,0.050595874
HLA_F,0.050579301
AIF1L,0.050521987
GORAB,0.050515401
GADD45A,0.050511356
HEMK1,0.050507027
HSD17B6,0.050499811
C20orf27,0.050482005
HSPB1,0.050473185
CD22,0.050425387
LCP2,0.050375791
C2orf68,0.050341163
DYNLRB2,0.050312373
DRD1,0.050291652
COPS6,0.050278913
ADSSL1,0.050245623
DCLRE1C,0.05022456
DIO3OS,0.050212036
ANO7,0.050166091
GJB1,0.050161073
ABHD14B,0.050148953
ANAPC5,0.050136366
ANXA2R,0.050123407
MCM3AP,0.050122189
FUT8,0.05011559
MFAP3L,0.050066286
DUSP16,0.05004132
LOC100289361,0.050023334
GAS5,0.050017066
CETN4P,0.050009701
ANP32A,0.050001676
HAT1,0.049994101
FBXO25,0.049994065
CD59,0.049970705
FBXW4,0.049917541
CTNS,0.049912911
MCM7,0.049899685
ALDH1L1,0.049879006
GPR20,0.049859979
LSS,0.049852479
KCNH8,0.049852129
DAPK2,0.049851081
COL9A2,0.049786903
FA2H,0.049775842
MID1IP1,0.049766575
GIMAP1,0.049703278
KIF6,0.049660207
GLUL,0.049641198
METAP2,0.049613661
KCNJ2,0.049573831
FBXO7,0.049571511
METTL14,0.049563555
GMPS,0.04954797
BDH2,0.049521894
FOLH1,0.049479801
IFITM2,0.049465298
DIO3,0.049460692
ITGA6,0.049458845
FAM84B,0.049427223
DCX,0.049425986
DEF6,0.04941153
C6orf48,0.049398115
MBIP,0.049391512
CNTN2,0.049352048
CLEC3B,0.049199786
HMGN2,0.049136223
GIPC1,0.049134081
APOLD1,0.049129606
FBXW4P1,0.04911122
FUNDC2,0.049106186
FGFR2,0.049103918
AEBP1,0.049080276
IER3,0.049011778
KLK6,0.048992162
CORO1B,0.04898142
HRH3,0.048905235
ELOVL7,0.048897452
GOLGA4,0.048829156
CHCHD7,0.048803368
DNAJC27,0.048789838
CHST7,0.048693927
FLNA,0.048639915
BCL2L12,0.048630408
CACNA2D2,0.04860633
ISG20,0.048600296
CERCAM,0.04859811
HPSE2,0.04857695
CPM,0.048536186
AIMP1,0.048437306
FANCB,0.048421719
ADAMTS4,0.048417661
ARFIP1,0.048415874
MAGOHB,0.048409644
HAPLN2,0.048402915
HIST1H3C,0.048357093
HBM,0.04828158
COMMD6,0.048240105
EXOSC1,0.048234003
CNOT6,0.048219389
ISCU,0.048190509
CKS1B,0.048187331
MBTD1,0.048178918
DHX36,0.048153423
FZD5,0.048105587
CDH19,0.047988445
MAN2A1,0.047968501
HBB,0.047929186
MAPKAPK5,0.04789793
DUSP10,0.047796986
FOLH1B,0.047760844
L3MBTL4,0.047729587
HAUS1,0.047682457
GPIHBP1,0.047665608
FRZB,0.047659881
CYTH1,0.047639726
AZGP1,0.047636962
CAPN3,0.047600637
BST2,0.047600614
DENND5A,0.047572973
B2M,0.047424249
HIST1H3G,0.047418228
ERMN,0.047384894
COX7A2,0.047361621
CCM2,0.04735741
ANXA3,0.047335623
CIRBP,0.047246357
ACTN2,0.047241157
EVI2A,0.047236584
HLA_B,0.047224857
AATF,0.047181392
MCM5,0.047161803
IVNS1ABP,0.047147233
DOCK5,0.047095044
A2M,0.046991938
ANLN,0.046987822
BRD7,0.046987641
CRB2,0.046962889
CPT2,0.046956782
CAT,0.046885972
MFGE8,0.046824555
LITAF,0.046717134
CASP7,0.046675486
FAHD2B,0.046636921
AKR1C3,0.046620677
HLA_J,0.046606411
FNTA,0.046467615
C7orf61,0.046441319
ENPP2,0.046432877
DYNC1I2,0.046407474
GXYLT2,0.046370486
ALAD,0.046355997
MAG,0.046292666
INF2,0.046291801
DDIT3,0.046286548
HARBI1,0.046265331
EFHC1,0.046218207
GPRC5B,0.046187793
AKAP7,0.046114776
GCDH,0.046099225
C2CD2,0.046030301
ITGA2,0.046022653
CA14,0.046012392
CLEC14A,0.046005241
CDH6,0.046003906
GNLY,0.045992601
EFHD1,0.04597339
ELF1,0.045956981
KIF13B,0.045927562
ANKRD28,0.045867709
JPX,0.045861615
EFS,0.045819742
ADAMTS9,0.045784778
CNIH4,0.04569946
ATOH8,0.045640238
BOK,0.045627702
GLTP,0.045603514
CRADD,0.045507285
ENPP6,0.045493173
C2orf76,0.045489881
DIP2A,0.045480197
FAM149B1,0.045428574
BRCA1,0.045368905
ABHD10,0.045209684
COMMD8,0.045114853
IFITM3,0.045092958
HPR,0.045021853
CREB3L4,0.04496888
BOLA1,0.044891211
HIGD1B,0.044865971
DPYSL5,0.044827709
ITGB1BP1,0.044653058
ARAF,0.044582759
HSD17B8,0.044509436
CSRP1,0.044505444
FLRT1,0.04438903
DGAT2,0.044383054
DAZAP2,0.044370149
JUNB,0.044368352
GCSH,0.044365263
H3F3B,0.04432066
ITPR3,0.044258212
IL17D,0.044212717
EEF1D,0.044118167
COL4A5,0.044082995
CYP20A1,0.044057652
ACYP2,0.044023658
EIF3E,0.044020663
CYR61,0.044001095
GSTZ1,0.043933847
BTD,0.043917862
HEXDC,0.043903236
BRD7P3,0.04389267
C21orf33,0.043861091
ATG2A,0.043851981
FANCD2,0.043790915
HSCB,0.043711174
ENTPD3,0.043661688
IMPG1,0.043630928
ANP32B,0.0435663
COX4I1,0.043563598
CHCHD4,0.043560423
DYSF,0.043422714
LRRC32,0.043310522
HS3ST5,0.043297518
HSPB8,0.043290306
GPR62,0.043273888
CKMT2,0.043217208
CNKSR3,0.043165502
GNG5,0.043138829
DDX17,0.043105111
GTPBP6,0.04297761
EEF1G,0.042848672
BOLA3,0.042784546
CARHSP1,0.042777581
C18orf54,0.04263925
BTF3P11,0.042567754
CCDC121,0.042545896
HSD17B4,0.04254382
LOC440311,0.042458879
KIAA1147,0.042441706
CDC42EP1,0.042377839
ADAMTS19,0.042214933
HBA2,0.042082014
HBA1,0.042004537
LTBP1,0.041988816
MAD1L1,0.041982688
DAD1,0.041844297
GAR1,0.041713114
IFITM4P,0.041694279
LIPE,0.041536134
ID1,0.041486438
FRG1,0.041466207
CRYAB,0.04139142
HSPA1A,0.041266523
EEF1A1,0.041262398
CLDND1,0.041256662
IP6K3,0.041178123
ASAP2,0.041158788
CYB561D2,0.041095919
ARL2,0.040993507
GNG11,0.040971723
CENPN,0.040794198
ARL3,0.040757695
IFITM1,0.040600718
CHADL,0.040467838
EIF3H,0.04044685
ANKRD18A,0.040329524
EIF1,0.040143966
HSPBP1,0.040062391
HLA_A,0.040047732
KDM3A,0.039988512
DYNLT1,0.039877658
MEIS2,0.039874327
ANXA1,0.039751546
ANXA5,0.039747196
HEG1,0.039634824
DLL1,0.039622784
ELF2,0.039449959
LOC100132831,0.039323242
CD8B,0.039300633
CLN5,0.039290759
KATNA1,0.039256009
EIF4A3,0.039207699
GAL3ST1,0.038948068
IDH2,0.038887105
FUK,0.038816908
CH25H,0.038714647
KLHL25,0.038625756
APOL3,0.038587184
ITGAE,0.038542295
BAMBI,0.038476307
KIAA1755,0.03845035
COL16A1,0.038428313
CHMP4A,0.038019172
FAM96A,0.037937843
FAHD2A,0.037767304
ALG6,0.037552418
HLA_F_AS1,0.037466362
IK,0.037447756
CD58,0.037391756
LRRC58,0.036850703
CTBS,0.036839602
IGSF11,0.036773021
CDK2AP2,0.036743685
KCTD11,0.036574782
CDK2AP1,0.036256889
AIP,0.036181472
CRIP1,0.036164915
GRM3,0.036126434
CCDC110,0.036002917
IL11RA,0.035965271
CALD1,0.035872093
GPX4,0.03543253
ADCY5,0.034709591
ABHD12B,0.034185276
CYP27A1,0.033968786
GTF2A2,0.033817708
ETFA,0.033766554
IQCD,0.033021221
CHMP2A,0.032990231
FUT10,0.032913585
BBIP1,0.032711091
C9orf24,0.031266441
GCC1,0.031220865
HABP4,0.031056447
AHCYL2,0.030881096
ANXA4,0.03080383
EIF3D,0.030383258
C16orf86,0.030117393
CUTC,0.029555311
AKR1B1,0.02929398
COX7C,0.029140216
DRAM2,0.028995773
LAMA2,0.028810167
IGFBP7,0.028322187
GPX3,0.028301824
ITGAV,0.026298939
GALNT1,0.025715065
COMMD3,0.024000786
FAM96B,0.023192911
DACH1,0.021781633
CSAG1,0.021265155
LIPT1,0.01669833
EIF4B,0.014936383
INO80C,0.012710347
