gene,correlation
CORO2A,0.241576443
EFCAB7,0.241541233
MAP3K3,0.241518718
FADS6,0.241444503
FGF14,0.241424691
GABRG2,0.24142454
CDCA8,0.241402538
GPR26,0.24138136
FSTL1,0.241288868
MIA3,0.24127938
CUX1,0.24123535
EMB,0.241206616
CCDC51,0.241107016
ITGA8,0.241092422
LEAP2,0.241058923
LUZP1,0.241040506
CPXM2,0.241037519
IP6K3,0.241034732
MGAT2,0.241032761
CEND1,0.240884689
ATP13A3,0.240879336
MCM3AP_AS1,0.24086432
DIRAS1,0.240850062
EXOC8,0.240848836
CA13,0.240819181
BLVRA,0.240814678
DHX29,0.240804448
ASB2,0.240748382
FNDC3B,0.240744162
IMPG2,0.240739267
MFAP3,0.240672113
HIST4H4,0.240602244
ATXN7L1,0.240516317
FER1L4,0.240512578
C19orf73,0.240500704
LINC00473,0.240484642
GPLD1,0.240435213
CFL2,0.240380008
DCPS,0.240324263
CBWD1,0.240314221
ARHGEF10L,0.240268955
MED30,0.240211444
DNAJC16,0.240172513
AARD,0.240088206
FASTKD2,0.24007214
CLEC4M,0.240044398
CROCCP2,0.240004344
ACSL3,0.239946913
KLHL24,0.239915503
IBTK,0.23988902
DUS1L,0.239858266
FOXN3,0.239751178
EFR3A,0.23971969
C3orf58,0.239705253
GGTLC2,0.239666964
CRTC2,0.239632558
GUCA2B,0.239599332
C16orf86,0.239575798
LRPPRC,0.239569756
DMKN,0.23951874
CDC42EP3,0.239449891
EIF1AX,0.23939881
CNTN4,0.23936568
ENDOG,0.239289743
MFN2,0.239271252
G0S2,0.239252283
JRKL,0.239184829
MCF2,0.239164615
CDON,0.239156851
CADM4,0.239130425
ITPA,0.239116541
DUSP1,0.238983815
KLF12,0.238960003
CTRL,0.238955239
CYR61,0.238897536
AR,0.238854726
GPR4,0.2388481
INTS9,0.238842819
MAGI1,0.238804382
CTNNBL1,0.238786938
APOL1,0.238648046
CACNA2D3,0.238528534
ANKS6,0.238525324
FAM57B,0.23845019
MCOLN1,0.238403935
GSTO1,0.238310645
CDKN1B,0.238265084
CORO7,0.238237614
C3orf35,0.238233723
LIN52,0.238212029
CPLX1,0.23819232
IRS1,0.238127478
CFH,0.238042239
DPP7,0.238030242
HES6,0.238017713
HCFC2,0.238004962
AEBP2,0.2380022
MED22,0.237987112
ATP1B1,0.237899277
DPP8,0.237895995
BAG5,0.237893696
EPHB2,0.237871022
GPR137C,0.237842827
KLF11,0.237834281
EPM2AIP1,0.237832024
FANCC,0.237801767
FSTL3,0.23774714
CSTF2,0.237746777
JDP2,0.237715222
MAD2L1,0.237695338
KCNA1,0.23768558
GPN3,0.237666365
IFT57,0.237662643
GPR161,0.237642629
KCNA3,0.237583091
KCNJ11,0.237562721
CNNM1,0.237547814
GPR3,0.237541403
ABCF2,0.237532907
EPRS,0.237455059
CHRNA2,0.237405988
LLGL2,0.237350695
EZH2,0.237348141
EGR1,0.237344981
EPB41,0.237329408
GFER,0.237280945
MAST4,0.237274562
FAM49B,0.237220428
CDKN2A,0.237220121
CCNB1IP1,0.237171236
DHRS7,0.237144018
CDH7,0.237134842
CIAPIN1,0.237118535
CITED2,0.237112966
ADAMTS7,0.237062785
IL6R,0.237001693
CYC1,0.236981868
C6orf136,0.236967358
LIN9,0.236937851
FAM189A1,0.236874543
ACSS2,0.236859896
ADD1,0.236851629
FUNDC2,0.23684152
C6orf226,0.236823794
MED7,0.236804911
FBXL6,0.236785979
DNM3,0.236775375
MED21,0.236738217
CHCHD4,0.236669268
ANXA1,0.236567738
IFI27,0.236564517
FASTKD3,0.236542231
COG2,0.236497879
FZD4,0.236446029
CHD6,0.236431221
GJC1,0.236374635
A4GALT,0.236317449
COX10,0.23628168
CNTNAP2,0.236263643
LRRC38,0.236236617
ATP1B3,0.236209335
CALML6,0.236196219
CKMT2,0.23615988
HCN3,0.236134198
KLK3,0.236098168
CCDC25,0.236083948
HECA,0.236065295
CNOT10,0.236031383
FANCD2,0.236030209
ABTB2,0.235951696
C1RL,0.235927673
CCNT2,0.235922695
FAM71E1,0.235885881
ARSG,0.235765621
EEPD1,0.235734912
EDEM3,0.235724555
CPEB3,0.235696717
KCNAB3,0.235695897
FKBP9,0.235538911
JAKMIP3,0.235504044
GNG13,0.235477039
ADAM22,0.235438786
ITGA11,0.235418828
KDM3A,0.235410179
ABTB1,0.235387204
ARID5B,0.235377501
FMR1,0.235370228
LRRC39,0.235357952
ASGR2,0.235319806
GMEB1,0.235287285
CLIC2,0.235236047
CLUAP1,0.23522205
ALDOC,0.235195298
ANKZF1,0.235183069
F8A1,0.235158686
CCNE1,0.235138253
CD40,0.235131643
LEO1,0.235114433
EML2,0.235087332
ASAP1_IT1,0.235060713
KCNH6,0.234987759
LRPAP1,0.234909503
ATXN2,0.234890511
LRRC29,0.234870784
ADO,0.234846563
COMMD5,0.234715341
KCNA2,0.234708572
AZGP1,0.234701865
KCNC3,0.234640671
CCL27,0.234616655
CRABP1,0.234616208
CACNB4,0.234597314
CHGA,0.234559284
APC2,0.234546474
IRF2BP2,0.234525444
MAP3K13,0.234521815
H2AFY2,0.234501137
DET1,0.234463554
CCDC146,0.234454959
HIST1H3A,0.234318175
CETN4P,0.234261339
GRAMD1A,0.234253278
HSF1,0.234190155
IGFALS,0.23408689
APOL2,0.234047243
CPPED1,0.234040955
HDDC3,0.233992308
FHL3,0.233847265
C15orf39,0.233827763
HAUS1,0.233702704
HSPB6,0.233698208
CAMTA1,0.233694291
CPSF3,0.233468232
CAPS2,0.233364943
KDM5D,0.233353026
MAT2B,0.233315407
DDX3Y,0.233155272
MADCAM1,0.233149298
CCNI,0.23314152
CSAG1,0.233119552
FOSL1,0.233045304
GPR180,0.232982768
C17orf75,0.232973851
LY6G5C,0.232968605
B3GAT3,0.232933287
FOXC1,0.232917121
ANXA3,0.232907201
BMP8B,0.232884946
GK,0.232884374
HTATIP2,0.232868758
ECSIT,0.232804763
AKAP1,0.232764241
ABLIM1,0.232750613
FES,0.232712888
LYPLA1,0.232643197
MGC16025,0.232591987
C16orf72,0.23256599
CDR2L,0.232546408
MAP2K2,0.232532677
JMY,0.232527521
COL4A4,0.232513697
EIF4G2,0.232442982
CCR10,0.232437385
KATNAL2,0.232418043
HNF1A,0.232304723
CORO6,0.232299749
KCNC1,0.232278457
ADARB2_AS1,0.232270439
FAM69B,0.232229699
C10orf95,0.232169022
LAMC1,0.232065614
CRYBA2,0.23201353
HACL1,0.231961218
KRTAP2_3,0.231829851
HOXD1,0.231734569
ELOVL7,0.231677492
CEP63,0.231589945
CRTAC1,0.231586292
GRIP2,0.231530793
ARV1,0.231510623
CEP95,0.231481369
EHD2,0.231474525
ENO3,0.231467096
CHAC1,0.231447479
EIF4ENIF1,0.231363323
CNNM2,0.231340378
ELAC1,0.231295186
KLHL28,0.231258339
C17orf100,0.231186791
ITPK1,0.231130543
DYNC2H1,0.231130181
HNRNPUL2,0.231124911
KANK3,0.23110653
ALOX12B,0.231052413
CSTF1,0.23098036
KRT9,0.230923541
GOLGA1,0.230864607
CDADC1,0.230825854
HIST1H1D,0.23079041
ADCY4,0.230752961
CLK3,0.230752392
CD320,0.23072844
JMJD6,0.230699891
CCDC114,0.230566737
ACYP2,0.230538513
KRT31,0.230415982
ESRRA,0.230360636
HSD17B4,0.230304084
DTX2,0.23026216
CLCN2,0.23025307
IL7R,0.230214845
FLNC,0.230204135
FAR1,0.230151295
FAM209A,0.230118379
FMOD,0.230089749
CREB3L3,0.230066133
KIF9,0.23004325
CRYBB1,0.229973067
KRIT1,0.229844895
IFT172,0.229812261
GART,0.22976624
KCNS3,0.229673753
CDC73,0.229641951
ABCB9,0.229550892
LIPT1,0.229472413
CACNG2,0.229405779
CACNA2D2,0.229401013
CASP3,0.229372767
CASC1,0.229311714
JARID2,0.229224737
GNLY,0.229071382
IDH3B,0.22904538
EFNA5,0.228971622
DFFB,0.228908967
AKAP12,0.22889589
EPHA1,0.228788258
HDAC5,0.228762297
GGT1,0.228715714
JUNB,0.228677168
CLN6,0.228609868
AKAP6,0.228530844
CNTROB,0.228524041
FIZ1,0.228518
DCP1A,0.22847623
CD6,0.2284596
COQ3,0.228442453
KLF9,0.228228264
LAMA5,0.228203253
METTL4,0.228175357
ACVRL1,0.228143029
FAT3,0.228086909
INO80E,0.227978862
LRBA,0.227974212
ACAN,0.227908741
ASB13,0.227880537
C6orf106,0.227862362
KLF2,0.227837609
MGA,0.227787798
FOXL2,0.227748618
ASGR1,0.227718549
C12orf10,0.227684047
GPR146,0.227679427
CKAP2,0.227659794
ITPR3,0.227654889
CSTF2T,0.227620462
IVNS1ABP,0.227543783
FLT3,0.2274749
ALKBH3,0.227412422
GTF2A2,0.227407228
DCLRE1A,0.227350491
BBS10,0.227310498
C1orf174,0.227251852
ID1,0.227205741
GAPDH,0.227202743
FBXO33,0.227159181
CLEC3B,0.226954587
CASP8AP2,0.226947362
FAM43A,0.226893821
FGF9,0.226774495
HERC6,0.226772867
MEIS2,0.226739565
GZMB,0.226704249
FAM120C,0.226572805
LRRC58,0.226565936
MEX3C,0.226555405
CBX3,0.226424044
ANKH,0.226409731
ETV6,0.226328126
AFTPH,0.226268048
LGALS1,0.22621336
ADAMTS5,0.226206542
GALNS,0.226206292
ALG10B,0.226194449
C20orf196,0.226161964
KIAA1614,0.226077478
CCDC93,0.225978431
BICD1,0.225948616
C12orf57,0.225929807
ADSSL1,0.225819883
MAP3K6,0.225733255
FASTKD5,0.225680705
CCDC115,0.225622531
ERMP1,0.225563129
CYB5R4,0.225555753
CEBPB,0.22552738
LMLN,0.225492375
KIF23,0.225462427
ASAP2,0.225334245
CD99L2,0.225327043
LRCH1,0.225207257
ENTPD7,0.225137499
MCF2L_AS1,0.22508382
ALS2CL,0.224913444
ADAMTS2,0.224836216
DMXL1,0.224772277
HR,0.22471882
GNAS,0.224604822
LRRC32,0.224568109
ARL4C,0.224466857
C12orf49,0.22446281
LENG1,0.224438591
ADRA2A,0.224415575
CHD9,0.224352052
BUD13,0.224338118
ELN,0.223938905
CCDC158,0.223901186
DDX11,0.223898152
MAX,0.223874657
ALDH1B1,0.2238637
EIF5,0.223806008
AIFM1,0.223625434
FOXF2,0.223540914
GADD45B,0.223490817
CCDC78,0.223200592
ANK1,0.223167833
GTF3C2,0.222921389
GPR158,0.222848348
DEFB1,0.222842786
EDNRA,0.22282028
ATG4D,0.222782163
CDC42SE1,0.22269474
ERRFI1,0.222675108
BMS1,0.222491824
MAD1L1,0.222429373
ARL5B,0.222346574
BCL3,0.22230412
ANKRD37,0.22228495
GABRG3,0.222266899
ESRRG,0.222245379
GZF1,0.222245071
DHX35,0.222121913
EPHB3,0.22209798
DENND2D,0.222095046
IGFBP2,0.221953608
DNAJC4,0.221918192
CLP1,0.221860197
MAP2K6,0.221812897
LRRN3,0.221769099
CSAG3,0.221755295
HCRT,0.221696416
ARG2,0.221668699
MGST2,0.22158049
LOC407835,0.221571622
HARBI1,0.221563651
LAG3,0.221541064
KREMEN2,0.22153752
FBN1,0.221359895
ADNP2,0.221309036
IL15RA,0.221122569
COX5B,0.221010742
IDE,0.220995538
MCEE,0.220819725
LURAP1L,0.220754743
LYPD5,0.220750789
BAZ1B,0.220517365
LAPTM4B,0.220508281
ARHGAP9,0.220445988
LOC440311,0.220402242
COMMD8,0.220254451
AIMP1,0.220212104
HIST1H3H,0.220071068
DENND5B,0.220053037
AUH,0.220021034
BCAT1,0.219841378
IMPG1,0.219755013
JAGN1,0.219734393
AAAS,0.21973093
MGAT5,0.219621571
ETAA1,0.219467846
COMMD4,0.219441246
GIPC1,0.219421654
MBNL2,0.219397925
FBXO32,0.219282151
CDS1,0.21909708
GNL2,0.218733118
FBXL14,0.218711408
KLHL20,0.218534573
HMBS,0.218487065
C2CD2,0.218435544
HEXDC,0.218345165
ENTPD3,0.218320614
ENPP6,0.218274747
HSPA1L,0.218213786
BCDIN3D,0.218121582
ATF4,0.218115508
HRC,0.218050787
CLEC2L,0.217976508
GUCY1A2,0.217828539
GPX3,0.217805074
ISCU,0.217782039
DCBLD2,0.217661362
ATP8B1,0.217635149
DNAJC22,0.217434808
ILK,0.217076914
EPN3,0.217068348
ARID2,0.216962583
LOC100132831,0.216799165
FAM43B,0.216770385
DHX15,0.216758135
CLDN5,0.216659005
FUT11,0.216563235
CHIC2,0.216547341
ADPRHL1,0.216506809
EXTL2,0.216469066
MEGF6,0.216422274
CLDN12,0.216214325
CDA,0.215540009
MED20,0.215538424
BHLHE40,0.215472731
FAM160B2,0.215403781
FOXP4,0.215106161
LTB,0.215092465
DCUN1D3,0.214923571
LCP2,0.214864759
KIF2C,0.214781851
HIST1H2AB,0.214769013
HSPB2,0.214730895
APPBP2,0.214695752
GRPEL2,0.214694129
EIF4E2,0.214351743
DIP2A,0.214325807
FKBP7,0.214318604
FAM114A2,0.214318056
FRG1,0.214312902
JAM2,0.214263986
GPR108,0.214141949
C3orf18,0.214065913
ALDH1A3,0.214044971
COX6B2,0.213991279
ICAM2,0.213975344
FOXQ1,0.213666035
ADAM23,0.213461673
CLEC11A,0.213456802
BNIPL,0.213430564
ANKRD27,0.213362857
AURKA,0.213284841
FAM19A4,0.2128024
FAM3A,0.212629983
MAP2K3,0.212539705
FGF18,0.212490688
LINC00515,0.212484889
CUTA,0.212463404
GTF3C3,0.212240973
GALR1,0.212097932
DACH1,0.211974476
HAR1A,0.211961169
ARL2,0.211631621
INA,0.211214457
GPR20,0.211210062
LGI3,0.211078508
LBH,0.211023585
EIF2B2,0.210998184
ESAM,0.210895616
ASTE1,0.209923977
HS3ST5,0.209871212
HEXIM1,0.209594975
HAPLN4,0.20954603
LGI2,0.209527447
GSTT1,0.209475597
DEXI,0.209362799
GHDC,0.209235482
DCUN1D2,0.20879849
ANKRD34C,0.208740885
ELMO3,0.20873752
FDX1,0.208537717
CDK2AP1,0.208467407
ABHD12B,0.208465364
MAFF,0.208438763
ASNSD1,0.207933635
KCTD9,0.207343281
LAMA2,0.207304658
KLC4,0.207294261
CELA1,0.207174495
EIF5A2,0.207165442
KDELC1,0.20714202
ALKBH2,0.207120915
GCC1,0.2069932
COG8,0.206252804
CTSZ,0.205761284
ALG6,0.204785389
AFAP1L1,0.204490167
ATP6V0A2,0.204417703
APOLD1,0.204383062
BHLHE41,0.204088864
AVPI1,0.203662642
GSTZ1,0.203466707
ABHD10,0.203430909
HAGHL,0.202992341
METAP2,0.202954422
LTV1,0.202780522
ETHE1,0.202704837
ASTN2,0.20240044
ARHGEF16,0.202384969
CMYA5,0.201732806
DNAJC27,0.201128084
ARMC8,0.200497817
LOC100289361,0.200454453
ANO7,0.198975017
INSL3,0.198558297
HERPUD1,0.198530994
IL11,0.19803168
KNG1,0.197788695
CTXN3,0.197730226
IER2,0.197183694
DHX36,0.197064227
FLJ30901,0.196651157
GORAB,0.196220705
APBA3,0.195133376
AFAP1L2,0.193336313
DHX32,0.193283457
MFF,0.193121337
GMPS,0.192233517
MBTD1,0.191353794
MGAT4C,0.189034265
AIP,0.188578582
COX17,0.187476095
HELQ,0.185611297
HSPB8,0.184601113
GDPD5,0.177335959
GLA,0.176401262
GADD45G,0.17513556
